epoch,accuracy,loss,val_accuracy,val_loss
0,0.49637681245803833,0.7113623023033142,0.5797101259231567,0.6797257661819458
1,0.5181159377098083,0.6786288619041443,0.6811594367027283,0.6634189486503601
2,0.75,0.6506496667861938,0.7101449370384216,0.6428567171096802
3,0.7246376872062683,0.6318254470825195,0.7101449370384216,0.623167872428894
4,0.7427536249160767,0.6064167618751526,0.739130437374115,0.5971210598945618
5,0.7246376872062683,0.5859679579734802,0.739130437374115,0.585889995098114
6,0.79347825050354,0.5595402717590332,0.7681159377098083,0.5464740991592407
7,0.77173912525177,0.5275450348854065,0.7971014380455017,0.5288655161857605
8,0.8007246255874634,0.5067592859268188,0.7971014380455017,0.501761257648468
9,0.79347825050354,0.48120978474617004,0.8115941882133484,0.5013647675514221
10,0.8260869383811951,0.4651564955711365,0.7536231875419617,0.4630309045314789
11,0.7789855003356934,0.46266472339630127,0.8115941882133484,0.46829915046691895
12,0.8260869383811951,0.4375689625740051,0.8115941882133484,0.43581852316856384
13,0.8260869383811951,0.42646488547325134,0.8260869383811951,0.4269673526287079
14,0.8224637508392334,0.41266995668411255,0.8260869383811951,0.41482970118522644
15,0.8623188138008118,0.3854413628578186,0.8405796885490417,0.3976665139198303
16,0.8695651888847351,0.37745586037635803,0.8550724387168884,0.39967823028564453
17,0.8695651888847351,0.36084339022636414,0.8405796885490417,0.37393882870674133
18,0.8840579986572266,0.34429165720939636,0.8550724387168884,0.3779701292514801
19,0.8840579986572266,0.35113343596458435,0.8405796885490417,0.35167065262794495
20,0.8913043737411499,0.3269508183002472,0.8550724387168884,0.3667448163032532
21,0.8695651888847351,0.3219341039657593,0.8695651888847351,0.33145907521247864
22,0.9130434989929199,0.30697423219680786,0.8695651888847351,0.33130764961242676
23,0.9057971239089966,0.29720184206962585,0.8695651888847351,0.3292800784111023
24,0.9057971239089966,0.2879386246204376,0.8840579986572266,0.3118728995323181
25,0.9239130616188049,0.27504846453666687,0.8840579986572266,0.30703815817832947
26,0.9239130616188049,0.2672661244869232,0.8985507488250732,0.29490864276885986
27,0.9275362491607666,0.2606847882270813,0.8840579986572266,0.2998165488243103
28,0.9239130616188049,0.256449431180954,0.8985507488250732,0.28967103362083435
29,0.9239130616188049,0.2472439706325531,0.8985507488250732,0.2757243514060974
30,0.9275362491607666,0.24777185916900635,0.8695651888847351,0.29982632398605347
31,0.9202898740768433,0.23543687164783478,0.9130434989929199,0.265517920255661
32,0.9311594367027283,0.2356005162000656,0.8985507488250732,0.26924070715904236
33,0.9347826242446899,0.22483941912651062,0.8985507488250732,0.25907301902770996
34,0.9347826242446899,0.22288595139980316,0.8985507488250732,0.2701052129268646
35,0.9347826242446899,0.2184169739484787,0.9130434989929199,0.24914541840553284
36,0.9347826242446899,0.21585536003112793,0.8985507488250732,0.24924446642398834
37,0.9420289993286133,0.20683851838111877,0.8840579986572266,0.2641800045967102
38,0.9347826242446899,0.205353781580925,0.9130434989929199,0.23887324333190918
39,0.9384058117866516,0.20229089260101318,0.8840579986572266,0.26457899808883667
40,0.9347826242446899,0.1956542581319809,0.9275362491607666,0.23435808718204498
41,0.945652186870575,0.19105637073516846,0.8985507488250732,0.243351012468338
42,0.9311594367027283,0.1965668499469757,0.9130434989929199,0.23208841681480408
43,0.9420289993286133,0.19065749645233154,0.8985507488250732,0.23777936398983002
44,0.9420289993286133,0.1800794005393982,0.9275362491607666,0.22309191524982452
45,0.9528985619544983,0.17683111131191254,0.8985507488250732,0.24563798308372498
46,0.9347826242446899,0.17971551418304443,0.9275362491607666,0.21849055588245392
47,0.9384058117866516,0.17752815783023834,0.8985507488250732,0.2405373454093933
48,0.945652186870575,0.17169974744319916,0.9130434989929199,0.21496017277240753
49,0.9492753744125366,0.16104476153850555,0.9130434989929199,0.2463834434747696
50,0.9492753744125366,0.16302920877933502,0.9130434989929199,0.21138837933540344
51,0.9492753744125366,0.17509236931800842,0.8840579986572266,0.22517384588718414
52,0.9492753744125366,0.15885917842388153,0.9275362491607666,0.20545239746570587
53,0.9492753744125366,0.15928307175636292,0.9275362491607666,0.2029377967119217
54,0.9528985619544983,0.15675292909145355,0.8985507488250732,0.21583862602710724
55,0.9492753744125366,0.1522364467382431,0.8840579986572266,0.20788364112377167
56,0.9492753744125366,0.14453564584255219,0.9275362491607666,0.1974695473909378
57,0.95652174949646,0.14383846521377563,0.8985507488250732,0.2102973908185959
58,0.95652174949646,0.14448435604572296,0.8985507488250732,0.20169520378112793
59,0.95652174949646,0.13907605409622192,0.9275362491607666,0.19266502559185028
60,0.95652174949646,0.14094598591327667,0.9275362491607666,0.19290629029273987
61,0.9601449370384216,0.13462087512016296,0.8985507488250732,0.19473980367183685
62,0.9601449370384216,0.13195976614952087,0.9275362491607666,0.18754053115844727
63,0.9601449370384216,0.12993042171001434,0.9275362491607666,0.1854085773229599
64,0.9601449370384216,0.12923535704612732,0.8985507488250732,0.18879756331443787
65,0.9710144996643066,0.1251589059829712,0.9275362491607666,0.1820708066225052
66,0.967391312122345,0.1256532073020935,0.9130434989929199,0.19592876732349396
67,0.9637681245803833,0.1221163347363472,0.9275362491607666,0.17866338789463043
68,0.967391312122345,0.1199498400092125,0.9130434989929199,0.1854429692029953
69,0.9710144996643066,0.11746467649936676,0.9275362491607666,0.17559491097927094
70,0.967391312122345,0.11868347972631454,0.9275362491607666,0.17514805495738983
71,0.9710144996643066,0.11648139357566833,0.9275362491607666,0.1883397102355957
72,0.967391312122345,0.11953505873680115,0.9275362491607666,0.17565880715847015
73,0.9710144996643066,0.11561360210180283,0.9275362491607666,0.16928346455097198
74,0.9710144996643066,0.11010558158159256,0.9130434989929199,0.17828042805194855
75,0.9746376872062683,0.10921043902635574,0.9275362491607666,0.17568933963775635
76,0.97826087474823,0.10975175350904465,0.9275362491607666,0.1659298539161682
77,0.9746376872062683,0.11133666336536407,0.9130434989929199,0.16630995273590088
78,0.97826087474823,0.10298226773738861,0.9420289993286133,0.1717359572649002
79,0.97826087474823,0.0987687036395073,0.9275362491607666,0.1616995930671692
80,0.97826087474823,0.09734416007995605,0.9420289993286133,0.16977998614311218
81,0.97826087474823,0.09785350412130356,0.9275362491607666,0.15937571227550507
82,0.967391312122345,0.10779065638780594,0.9275362491607666,0.15782706439495087
83,0.9710144996643066,0.10456745326519012,0.9275362491607666,0.1798405796289444
84,0.9710144996643066,0.10407350957393646,0.9275362491607666,0.162018820643425
85,0.9746376872062683,0.10112908482551575,0.9275362491607666,0.169686421751976
86,0.9855072498321533,0.08767084777355194,0.9275362491607666,0.15332980453968048
87,0.9818840622901917,0.08719507604837418,0.9275362491607666,0.15697406232357025
88,0.97826087474823,0.08772362768650055,0.9130434989929199,0.15280577540397644
89,0.9818840622901917,0.08880450576543808,0.9275362491607666,0.1540316492319107
90,0.9855072498321533,0.08633530139923096,0.9420289993286133,0.15830254554748535
91,0.9818840622901917,0.08476699888706207,0.9275362491607666,0.14875876903533936
92,0.97826087474823,0.08597645908594131,0.9275362491607666,0.17342258989810944
93,0.989130437374115,0.08202102035284042,0.9275362491607666,0.14666905999183655
94,0.9855072498321533,0.08067869395017624,0.9420289993286133,0.1510511040687561
95,0.989130437374115,0.07638709247112274,0.9420289993286133,0.1454891860485077
96,0.9855072498321533,0.07527343928813934,0.9420289993286133,0.14442645013332367
97,0.9855072498321533,0.07401995360851288,0.9420289993286133,0.14629553258419037
98,0.989130437374115,0.07240743935108185,0.95652174949646,0.14367850124835968
99,0.989130437374115,0.0732707679271698,0.9420289993286133,0.14738738536834717
100,0.989130437374115,0.07385260611772537,0.9420289993286133,0.14019322395324707
101,0.9855072498321533,0.07345125079154968,0.9275362491607666,0.13893626630306244
102,0.9927536249160767,0.06849025189876556,0.9420289993286133,0.1433047503232956
103,0.9855072498321533,0.06771200895309448,0.9420289993286133,0.13660776615142822
104,0.9927536249160767,0.06828577071428299,0.9420289993286133,0.1381378322839737
105,0.9927536249160767,0.06521379202604294,0.95652174949646,0.13462378084659576
106,0.9927536249160767,0.06626784056425095,0.9420289993286133,0.13615021109580994
107,0.9927536249160767,0.06325321644544601,0.9420289993286133,0.13408169150352478
108,0.989130437374115,0.06428195536136627,0.9420289993286133,0.1381910890340805
109,0.989130437374115,0.06646918505430222,0.9420289993286133,0.14239569008350372
110,0.9963768124580383,0.06233435869216919,0.9420289993286133,0.1281312257051468
111,0.9963768124580383,0.059793028980493546,0.9420289993286133,0.13831378519535065
112,0.9927536249160767,0.0670693963766098,0.9420289993286133,0.13410256803035736
113,0.9855072498321533,0.05985954403877258,0.9420289993286133,0.1450125128030777
114,0.9927536249160767,0.059536490589380264,0.95652174949646,0.12484411895275116
115,0.9963768124580383,0.05652449280023575,0.9420289993286133,0.12587207555770874
116,0.9963768124580383,0.05396706610918045,0.95652174949646,0.1233343631029129
117,0.9963768124580383,0.05331658944487572,0.95652174949646,0.12285387516021729
118,0.9963768124580383,0.0527929961681366,0.9420289993286133,0.12679675221443176
119,0.9963768124580383,0.05174382030963898,0.95652174949646,0.12047549337148666
120,0.9927536249160767,0.05224102362990379,0.95652174949646,0.11996275931596756
121,0.9963768124580383,0.049897268414497375,0.9420289993286133,0.1338481903076172
122,0.9963768124580383,0.05340469256043434,0.9710144996643066,0.11832956224679947
123,0.9963768124580383,0.05001504719257355,0.95652174949646,0.11810066550970078
124,1.0,0.04897415637969971,0.9420289993286133,0.12189661711454391
125,1.0,0.048975761979818344,0.95652174949646,0.11883742362260818
126,1.0,0.05021071806550026,0.9420289993286133,0.12798288464546204
127,1.0,0.047515321522951126,0.95652174949646,0.11604567617177963
128,0.9963768124580383,0.04468739032745361,0.9420289993286133,0.12114693224430084
129,0.9963768124580383,0.04409198462963104,0.9710144996643066,0.11379450559616089
130,1.0,0.045167211443185806,0.9710144996643066,0.11325745284557343
131,1.0,0.042900100350379944,0.9420289993286133,0.11795077472925186
132,0.9963768124580383,0.04328201338648796,0.9710144996643066,0.11219872534275055
133,1.0,0.04514600336551666,0.9420289993286133,0.11884744465351105
134,1.0,0.04188041761517525,0.9855072498321533,0.11201168596744537
135,0.9963768124580383,0.04142828658223152,0.9420289993286133,0.11459825187921524
136,1.0,0.041214846074581146,0.95652174949646,0.11139566451311111
137,1.0,0.040240488946437836,0.9420289993286133,0.11216006428003311
138,1.0,0.03939030319452286,0.95652174949646,0.1099606528878212
139,1.0,0.03811963275074959,0.9420289993286133,0.11083108186721802
140,1.0,0.03774396702647209,0.9855072498321533,0.1086709052324295
141,1.0,0.038260526955127716,0.9420289993286133,0.11659572273492813
142,0.9963768124580383,0.038473550230264664,0.95652174949646,0.10820076614618301
143,1.0,0.036584313958883286,0.9710144996643066,0.10704249143600464
144,1.0,0.03612037003040314,0.9420289993286133,0.1081281453371048
145,1.0,0.03647051751613617,0.9420289993286133,0.1111576184630394
146,1.0,0.03650839626789093,0.9855072498321533,0.10657041519880295
147,1.0,0.039884816855192184,0.9855072498321533,0.10416344553232193
148,0.9963768124580383,0.03799053281545639,0.9420289993286133,0.11234060674905777
149,1.0,0.03846030309796333,0.9420289993286133,0.10851909220218658
150,1.0,0.041272860020399094,0.9420289993286133,0.11586880683898926
151,1.0,0.032847724854946136,0.9855072498321533,0.10169457644224167
152,1.0,0.03229261562228203,0.9710144996643066,0.10282188653945923
153,1.0,0.031162075698375702,0.9420289993286133,0.10290472954511642
154,1.0,0.031181974336504936,0.9420289993286133,0.10262438654899597
155,1.0,0.030514830723404884,0.95652174949646,0.10157524049282074
156,1.0,0.02984827756881714,0.9710144996643066,0.10033345967531204
157,1.0,0.030065977945923805,0.9855072498321533,0.09890352189540863
158,1.0,0.02941156178712845,0.95652174949646,0.10141462087631226
159,1.0,0.029429709538817406,0.9855072498321533,0.0983368381857872
160,1.0,0.02898602932691574,0.9420289993286133,0.10216165333986282
161,1.0,0.02872186340391636,0.9710144996643066,0.09822016209363937
162,1.0,0.027574054896831512,0.9855072498321533,0.09693129360675812
163,1.0,0.02745620161294937,0.9420289993286133,0.09974910318851471
164,1.0,0.028495604172348976,0.9855072498321533,0.09600381553173065
165,1.0,0.027164045721292496,0.9420289993286133,0.10183961689472198
166,1.0,0.027519281953573227,0.9855072498321533,0.09523797780275345
167,1.0,0.02649936079978943,0.9855072498321533,0.09536474198102951
168,1.0,0.02570810168981552,0.9855072498321533,0.0953245684504509
169,1.0,0.025237081572413445,0.9855072498321533,0.09485552459955215
170,1.0,0.025407224893569946,0.9420289993286133,0.09950533509254456
171,1.0,0.026451343670487404,0.9855072498321533,0.09498180449008942
172,1.0,0.0259837843477726,0.9855072498321533,0.09276901930570602
173,1.0,0.02532907761633396,0.9420289993286133,0.09755218774080276
174,1.0,0.024916181340813637,0.9855072498321533,0.09312940388917923
175,1.0,0.023772964254021645,0.9855072498321533,0.0925028845667839
176,1.0,0.022965610027313232,0.9855072498321533,0.0911293476819992
177,1.0,0.023142637684941292,0.9710144996643066,0.0936184749007225
178,1.0,0.023676816374063492,0.9855072498321533,0.09027085453271866
179,1.0,0.021883191540837288,0.9420289993286133,0.0980178490281105
180,1.0,0.023137468844652176,0.9855072498321533,0.09029790014028549
181,1.0,0.0224495567381382,0.9710144996643066,0.09223435819149017
182,1.0,0.021888410672545433,0.9855072498321533,0.08926141262054443
183,1.0,0.02139069139957428,0.95652174949646,0.09355159103870392
184,1.0,0.021065067499876022,0.9855072498321533,0.0880822241306305
185,1.0,0.02103712409734726,0.9855072498321533,0.08901219069957733
186,1.0,0.02086399868130684,0.9855072498321533,0.0894060954451561
187,1.0,0.020907992497086525,0.9855072498321533,0.08692342787981033
188,1.0,0.02013133093714714,0.9855072498321533,0.08810896426439285
189,1.0,0.019472382962703705,0.9855072498321533,0.08629383146762848
190,1.0,0.019769737496972084,0.9855072498321533,0.08900214731693268
191,1.0,0.019504280760884285,0.9855072498321533,0.08553217351436615
192,1.0,0.01894213818013668,0.9855072498321533,0.08874601870775223
193,1.0,0.01904444582760334,0.9855072498321533,0.08522734045982361
194,1.0,0.019593514502048492,0.9420289993286133,0.09284171462059021
195,1.0,0.018337354063987732,0.9855072498321533,0.08484527468681335
196,1.0,0.018040314316749573,0.9855072498321533,0.08760888874530792
197,1.0,0.017913760617375374,0.9855072498321533,0.08353236317634583
198,1.0,0.01799260824918747,0.9855072498321533,0.08410760760307312
199,1.0,0.017779957503080368,0.9855072498321533,0.08301511406898499
200,1.0,0.01826786994934082,0.9855072498321533,0.08573125302791595
201,1.0,0.016793977469205856,0.9855072498321533,0.08208363503217697
202,1.0,0.01881813257932663,0.9420289993286133,0.09109540283679962
203,1.0,0.017405450344085693,0.9855072498321533,0.08136380463838577
204,1.0,0.0160933006554842,0.9855072498321533,0.08376265317201614
