epoch,accuracy,loss,val_accuracy,val_loss
0,0.554347813129425,0.6987077593803406,0.5652173757553101,0.6952518820762634
1,0.5652173757553101,0.6930670738220215,0.5652173757553101,0.6899217367172241
2,0.5652173757553101,0.6863083839416504,0.5652173757553101,0.6844745874404907
3,0.5652173757553101,0.6808006167411804,0.5652173757553101,0.6756062507629395
4,0.5652173757553101,0.6715843081474304,0.5652173757553101,0.6640101671218872
5,0.5652173757553101,0.6603225469589233,0.6086956262588501,0.64713054895401
6,0.6630434989929199,0.6473836302757263,0.739130437374115,0.6279129981994629
7,0.695652186870575,0.6308399438858032,0.739130437374115,0.6060395836830139
8,0.717391312122345,0.6120402812957764,0.782608687877655,0.5774713754653931
9,0.79347825050354,0.5893106460571289,0.782608687877655,0.5491787195205688
10,0.782608687877655,0.5658298134803772,0.782608687877655,0.5199005007743835
11,0.79347825050354,0.5423208475112915,0.782608687877655,0.4844529628753662
12,0.782608687877655,0.5127112865447998,0.8260869383811951,0.459868460893631
13,0.782608687877655,0.4878636300563812,0.782608687877655,0.427849143743515
14,0.804347813129425,0.45902037620544434,0.8260869383811951,0.40895503759384155
15,0.804347813129425,0.4455311894416809,0.8260869383811951,0.3817236125469208
16,0.79347825050354,0.43007752299308777,0.8260869383811951,0.39142969250679016
17,0.8152173757553101,0.3952368497848511,0.8695651888847351,0.35681185126304626
18,0.8369565010070801,0.3803512454032898,0.8260869383811951,0.36197587847709656
19,0.8478260636329651,0.35644274950027466,0.8260869383811951,0.35603293776512146
20,0.8586956262588501,0.34604573249816895,0.8260869383811951,0.3356293737888336
21,0.9021739363670349,0.31242966651916504,0.8260869383811951,0.3750787079334259
22,0.8695651888847351,0.3073849380016327,0.8260869383811951,0.35928452014923096
23,0.8804348111152649,0.303462952375412,0.8260869383811951,0.3222297430038452
24,0.9021739363670349,0.2802657186985016,0.782608687877655,0.38871678709983826
25,0.9130434989929199,0.2534901797771454,0.8695651888847351,0.34585633873939514
26,0.95652174949646,0.23433643579483032,0.8260869383811951,0.32590848207473755
27,0.945652186870575,0.2196732461452484,0.8260869383811951,0.380900502204895
28,0.9347826242446899,0.2124592363834381,0.8260869383811951,0.34040209650993347
29,0.967391312122345,0.21162642538547516,0.8260869383811951,0.33500587940216064
30,0.95652174949646,0.1806032806634903,0.782608687877655,0.41856831312179565
31,0.945652186870575,0.18571053445339203,0.8695651888847351,0.34553179144859314
32,0.967391312122345,0.15900123119354248,0.8695651888847351,0.36419278383255005
33,0.967391312122345,0.14874078333377838,0.8695651888847351,0.37144482135772705
34,0.97826087474823,0.14128661155700684,0.8695651888847351,0.35302186012268066
35,0.97826087474823,0.13046297430992126,0.8695651888847351,0.36455830931663513
36,0.967391312122345,0.12253756821155548,0.8695651888847351,0.391355961561203
37,0.97826087474823,0.11573285609483719,0.8695651888847351,0.36965999007225037
38,0.967391312122345,0.11053688824176788,0.8695651888847351,0.38883593678474426
39,0.97826087474823,0.11277399957180023,0.8695651888847351,0.3489343822002411
40,0.989130437374115,0.09648175537586212,0.8695651888847351,0.4395417869091034
41,0.97826087474823,0.09160799533128738,0.8695651888847351,0.3584260940551758
42,0.989130437374115,0.08175014704465866,0.9130434989929199,0.33842143416404724
43,0.97826087474823,0.07805957645177841,0.8695651888847351,0.3986660838127136
44,0.967391312122345,0.09263721853494644,0.8695651888847351,0.4155158996582031
45,0.989130437374115,0.06512542068958282,0.8695651888847351,0.31816568970680237
46,0.989130437374115,0.07439332455396652,0.8695651888847351,0.4015078842639923
47,1.0,0.06015348061919212,0.8695651888847351,0.44124072790145874
48,1.0,0.05683932080864906,0.8695651888847351,0.3493231534957886
49,0.989130437374115,0.05220748111605644,0.8695651888847351,0.38095608353614807
50,1.0,0.04677228257060051,0.8695651888847351,0.39255490899086
51,0.989130437374115,0.049790460616350174,0.8695651888847351,0.3560783863067627
52,1.0,0.04096081480383873,0.8695651888847351,0.4468528628349304
53,1.0,0.04165075719356537,0.8695651888847351,0.37557029724121094
54,1.0,0.03479679301381111,0.8695651888847351,0.3818442225456238
55,1.0,0.03301236033439636,0.8695651888847351,0.406482994556427
56,1.0,0.030160892754793167,0.8695651888847351,0.3677692115306854
57,1.0,0.030452655628323555,0.8695651888847351,0.39165574312210083
58,1.0,0.03150646761059761,0.9130434989929199,0.3628229796886444
59,1.0,0.029886450618505478,0.8695651888847351,0.45537033677101135
60,1.0,0.02487858571112156,0.9130434989929199,0.3525843322277069
61,1.0,0.024178043007850647,0.8695651888847351,0.37806352972984314
62,1.0,0.019788922742009163,0.8695651888847351,0.4646914005279541
63,1.0,0.019945459440350533,0.8695651888847351,0.3910697400569916
64,1.0,0.018262643367052078,0.9130434989929199,0.34610769152641296
65,1.0,0.016517987474799156,0.8695651888847351,0.4049854278564453
66,1.0,0.014296592213213444,0.8695651888847351,0.4471488296985626
67,1.0,0.016414310783147812,0.8695651888847351,0.4123707115650177
68,1.0,0.013461378403007984,0.9130434989929199,0.33799678087234497
69,1.0,0.013688981533050537,0.8695651888847351,0.3972858488559723
70,1.0,0.01147028710693121,0.8695651888847351,0.4654320478439331
71,1.0,0.012475625611841679,0.8695651888847351,0.4089224934577942
72,1.0,0.011299987323582172,0.9130434989929199,0.33767157793045044
73,1.0,0.011111490428447723,0.9130434989929199,0.39454954862594604
74,1.0,0.0086264843121171,0.8695651888847351,0.4480963945388794
75,1.0,0.009828519076108932,0.8695651888847351,0.4189050793647766
76,1.0,0.008574405685067177,0.9130434989929199,0.3673216700553894
77,1.0,0.00798818189650774,0.9130434989929199,0.3996202349662781
78,1.0,0.006911753211170435,0.9130434989929199,0.4211508631706238
79,1.0,0.006757535506039858,0.9130434989929199,0.41967540979385376
80,1.0,0.006309146527200937,0.9130434989929199,0.40861013531684875
81,1.0,0.006160053890198469,0.9130434989929199,0.39582711458206177
82,1.0,0.0057518561370670795,0.9130434989929199,0.41011425852775574
83,1.0,0.00578788947314024,0.9130434989929199,0.442028284072876
84,1.0,0.005527200177311897,0.9130434989929199,0.4098407030105591
85,1.0,0.004937194753438234,0.9130434989929199,0.4092467427253723
86,1.0,0.004762929864227772,0.9130434989929199,0.41354647278785706
87,1.0,0.004451327957212925,0.9130434989929199,0.4284820854663849
88,1.0,0.004365488886833191,0.9130434989929199,0.4348922371864319
89,1.0,0.004145514685660601,0.9130434989929199,0.42837098240852356
90,1.0,0.004143652506172657,0.9130434989929199,0.4058426022529602
91,1.0,0.0037779465783387423,0.9130434989929199,0.4242210388183594
92,1.0,0.0036461600102484226,0.9130434989929199,0.4421788156032562
93,1.0,0.0035624043084681034,0.9130434989929199,0.4435272514820099
94,1.0,0.003326538484543562,0.9130434989929199,0.4231344759464264
95,1.0,0.0032389196567237377,0.9130434989929199,0.41706523299217224
96,1.0,0.0030961937736719847,0.9130434989929199,0.42563489079475403
97,1.0,0.0029463323298841715,0.9130434989929199,0.43408098816871643
98,1.0,0.00286668399348855,0.9130434989929199,0.44482317566871643
99,1.0,0.0027703915257006884,0.9130434989929199,0.4435374140739441
100,1.0,0.0026653860695660114,0.9130434989929199,0.4393734037876129
101,1.0,0.002588910050690174,0.9130434989929199,0.43759047985076904
102,1.0,0.0024831972550600767,0.9130434989929199,0.427420049905777
103,1.0,0.002414245856925845,0.9130434989929199,0.4311630427837372
104,1.0,0.002346378518268466,0.9130434989929199,0.4458346962928772
105,1.0,0.002249679993838072,0.9130434989929199,0.44992586970329285
106,1.0,0.002171223284676671,0.9130434989929199,0.4534585475921631
107,1.0,0.0021197230089455843,0.9130434989929199,0.4549630284309387
108,1.0,0.002040035557001829,0.9130434989929199,0.45131027698516846
109,1.0,0.0019601681269705296,0.9130434989929199,0.45121803879737854
110,1.0,0.001983294263482094,0.9130434989929199,0.46396222710609436
111,1.0,0.0019282264402136207,0.9130434989929199,0.4421357214450836
112,1.0,0.0017816327745094895,0.9130434989929199,0.44969210028648376
