epoch,accuracy,loss,val_accuracy,val_loss
0,0.489130437374115,0.6949512362480164,0.3478260934352875,0.7075288891792297
1,0.47826087474823,0.6885091662406921,0.739130437374115,0.6862974166870117
2,0.6630434989929199,0.6823300123214722,0.43478259444236755,0.697687566280365
3,0.5652173757553101,0.6734708547592163,0.43478259444236755,0.6994179487228394
4,0.5652173757553101,0.666596531867981,0.47826087474823,0.6891613602638245
5,0.6521739363670349,0.6556012630462646,0.6521739363670349,0.6704074740409851
6,0.739130437374115,0.6518268585205078,0.52173912525177,0.6731710433959961
7,0.695652186870575,0.6315855383872986,0.43478259444236755,0.7125394940376282
8,0.5652173757553101,0.6298720240592957,0.43478259444236755,0.7127194404602051
9,0.6195651888847351,0.6153002977371216,0.5652173757553101,0.6550895571708679
10,0.782608687877655,0.5915473699569702,0.739130437374115,0.6224040389060974
11,0.6630434989929199,0.5985933542251587,0.695652186870575,0.6277201175689697
12,0.8369565010070801,0.5573005080223083,0.43478259444236755,0.6943967342376709
13,0.6630434989929199,0.5668039917945862,0.5652173757553101,0.6452404260635376
14,0.782608687877655,0.5360639691352844,0.695652186870575,0.5798532366752625
15,0.72826087474823,0.5308637022972107,0.739130437374115,0.591428816318512
16,0.8586956262588501,0.4981379210948944,0.47826087474823,0.674913227558136
17,0.75,0.5140016078948975,0.739130437374115,0.5809544920921326
18,0.79347825050354,0.4958077371120453,0.739130437374115,0.5392884612083435
19,0.804347813129425,0.4713992178440094,0.739130437374115,0.5638502240180969
20,0.8804348111152649,0.4480350613594055,0.695652186870575,0.5963771343231201
21,0.8586956262588501,0.44590237736701965,0.782608687877655,0.5254538059234619
22,0.8804348111152649,0.4198615849018097,0.695652186870575,0.4992317855358124
23,0.8586956262588501,0.40828436613082886,0.782608687877655,0.5112608671188354
24,0.8913043737411499,0.39020082354545593,0.739130437374115,0.509055495262146
25,0.8913043737411499,0.37974026799201965,0.695652186870575,0.4646049439907074
26,0.8478260636329651,0.3775056004524231,0.782608687877655,0.4550630450248718
27,0.8804348111152649,0.3584004342556,0.739130437374115,0.5004174709320068
28,0.8804348111152649,0.3604857325553894,0.782608687877655,0.43717682361602783
29,0.8804348111152649,0.33035558462142944,0.782608687877655,0.4266270399093628
30,0.8804348111152649,0.31946900486946106,0.8260869383811951,0.42379993200302124
31,0.8913043737411499,0.3121829926967621,0.8695651888847351,0.3946971893310547
32,0.8695651888847351,0.3073062598705292,0.8695651888847351,0.3898167908191681
33,0.8695651888847351,0.309204638004303,0.8260869383811951,0.39931395649909973
34,0.8913043737411499,0.28240445256233215,0.8260869383811951,0.3670443594455719
35,0.8804348111152649,0.2942998707294464,0.9130434989929199,0.3689970374107361
36,0.9130434989929199,0.265529066324234,0.9130434989929199,0.3611902594566345
37,0.9021739363670349,0.25944074988365173,0.8695651888847351,0.35870298743247986
38,0.9239130616188049,0.2503545880317688,0.8260869383811951,0.3789999485015869
39,0.9239130616188049,0.24991030991077423,0.9130434989929199,0.3365355134010315
40,0.8913043737411499,0.24966076016426086,0.9130434989929199,0.3397720456123352
41,0.9239130616188049,0.2264288365840912,0.782608687877655,0.41652220487594604
42,0.9021739363670349,0.24717743694782257,0.8695651888847351,0.31052055954933167
43,0.9347826242446899,0.22622403502464294,0.8695651888847351,0.3074764311313629
44,0.9239130616188049,0.21482135355472565,0.8260869383811951,0.41287264227867126
45,0.9021739363670349,0.25307053327560425,0.9130434989929199,0.3162737190723419
46,0.9130434989929199,0.24047856032848358,0.8695651888847351,0.29362794756889343
47,0.9347826242446899,0.19743898510932922,0.695652186870575,0.45118629932403564
48,0.9021739363670349,0.25085049867630005,0.9130434989929199,0.31780850887298584
49,0.9347826242446899,0.18223051726818085,0.9130434989929199,0.33127561211586
50,0.8586956262588501,0.2703000009059906,0.8695651888847351,0.2924818694591522
51,0.945652186870575,0.17854085564613342,0.8260869383811951,0.3366556465625763
52,0.9239130616188049,0.18653471767902374,0.8695651888847351,0.28847402334213257
53,0.945652186870575,0.1682567447423935,0.8695651888847351,0.2743755877017975
54,0.95652174949646,0.17610566318035126,0.8695651888847351,0.2780661880970001
55,0.9347826242446899,0.17033085227012634,0.8695651888847351,0.31258803606033325
56,0.9239130616188049,0.16723011434078217,0.8695651888847351,0.27012166380882263
57,0.945652186870575,0.15481062233448029,0.8695651888847351,0.2688882648944855
58,0.945652186870575,0.14915607869625092,0.8695651888847351,0.28254273533821106
59,0.945652186870575,0.14768467843532562,0.8695651888847351,0.27325859665870667
60,0.945652186870575,0.1490955501794815,0.8695651888847351,0.263151079416275
61,0.945652186870575,0.13735786080360413,0.8695651888847351,0.28756996989250183
62,0.945652186870575,0.1422620713710785,0.8695651888847351,0.2557273507118225
63,0.967391312122345,0.15156936645507812,0.8260869383811951,0.25306016206741333
64,0.967391312122345,0.1347610503435135,0.8695651888847351,0.31949862837791443
65,0.95652174949646,0.14080218970775604,0.8695651888847351,0.2500928044319153
66,0.97826087474823,0.12659797072410583,0.9130434989929199,0.25324416160583496
67,0.95652174949646,0.1317312866449356,0.8260869383811951,0.28637173771858215
68,0.95652174949646,0.12558047473430634,0.8260869383811951,0.2847919762134552
69,0.95652174949646,0.12555567920207977,0.8695651888847351,0.24186129868030548
70,0.97826087474823,0.11193586140871048,0.8695651888847351,0.2525795102119446
71,0.967391312122345,0.1063087061047554,0.8260869383811951,0.2756437659263611
72,0.97826087474823,0.10835816711187363,0.8695651888847351,0.23909606039524078
73,0.97826087474823,0.11161133646965027,0.8695651888847351,0.2385437786579132
74,0.97826087474823,0.1043921560049057,0.8260869383811951,0.2876085340976715
75,0.967391312122345,0.10864381492137909,0.8695651888847351,0.2554525136947632
76,0.97826087474823,0.09273738414049149,0.8695651888847351,0.2385483831167221
77,0.97826087474823,0.09033074229955673,0.8695651888847351,0.23944373428821564
78,0.97826087474823,0.08696315437555313,0.8695651888847351,0.25377947092056274
79,0.989130437374115,0.0862429141998291,0.8695651888847351,0.2393527626991272
80,0.97826087474823,0.08130769431591034,0.8695651888847351,0.23750124871730804
81,0.989130437374115,0.07793502509593964,0.8695651888847351,0.2449939101934433
82,0.989130437374115,0.07708710432052612,0.8695651888847351,0.23824751377105713
83,0.989130437374115,0.07487394660711288,0.9130434989929199,0.2303628921508789
84,0.97826087474823,0.08021842688322067,0.8260869383811951,0.22805917263031006
85,0.97826087474823,0.07690897583961487,0.8695651888847351,0.2526451647281647
86,0.989130437374115,0.07011759281158447,0.8260869383811951,0.22739028930664062
87,0.989130437374115,0.06456320732831955,0.8695651888847351,0.2258192002773285
88,0.97826087474823,0.06426317989826202,0.8695651888847351,0.23617811501026154
89,0.989130437374115,0.06180282309651375,0.8260869383811951,0.25365662574768066
90,0.989130437374115,0.06049729883670807,0.9130434989929199,0.22220830619335175
91,1.0,0.059379298239946365,0.9130434989929199,0.22273598611354828
92,1.0,0.0553988441824913,0.8695651888847351,0.24244241416454315
93,0.989130437374115,0.05376720800995827,0.8260869383811951,0.24277682602405548
94,0.989130437374115,0.05153675749897957,0.8695651888847351,0.21857452392578125
95,1.0,0.046721458435058594,0.8260869383811951,0.21828091144561768
96,0.989130437374115,0.0431782491505146,0.8695651888847351,0.23445096611976624
97,0.989130437374115,0.0439312681555748,0.8695651888847351,0.22532300651073456
98,0.989130437374115,0.041449375450611115,0.8695651888847351,0.21414656937122345
99,1.0,0.03965352103114128,0.8695651888847351,0.22596684098243713
100,0.989130437374115,0.03687295317649841,0.8695651888847351,0.2566303312778473
101,0.989130437374115,0.04146915674209595,0.8260869383811951,0.2150256335735321
102,1.0,0.03521958738565445,0.8695651888847351,0.21246519684791565
103,1.0,0.03761434927582741,0.8695651888847351,0.21241559088230133
104,1.0,0.029570885002613068,0.8695651888847351,0.20860888063907623
105,1.0,0.03154778853058815,0.8695651888847351,0.20798014104366302
106,1.0,0.029921142384409904,0.8695651888847351,0.2261400818824768
107,1.0,0.026686085388064384,0.8695651888847351,0.2075621783733368
108,1.0,0.025750331580638885,0.8695651888847351,0.20867420732975006
109,1.0,0.0235064085572958,0.8695651888847351,0.22737619280815125
110,1.0,0.02434336580336094,0.8260869383811951,0.230681911110878
111,1.0,0.022936001420021057,0.8695651888847351,0.20625877380371094
112,1.0,0.020600218325853348,0.8695651888847351,0.20489346981048584
113,1.0,0.01868217997252941,0.8260869383811951,0.21456345915794373
114,1.0,0.017844878137111664,0.8695651888847351,0.2162867784500122
115,1.0,0.01691197231411934,0.8695651888847351,0.20025302469730377
116,1.0,0.015702873468399048,0.8695651888847351,0.19696639478206635
117,1.0,0.015077250078320503,0.8695651888847351,0.20386070013046265
118,1.0,0.01409408450126648,0.8695651888847351,0.20696189999580383
119,1.0,0.013343598693609238,0.8695651888847351,0.19587406516075134
120,1.0,0.012337329797446728,0.8695651888847351,0.19350376725196838
121,1.0,0.012049359269440174,0.8695651888847351,0.19482183456420898
122,1.0,0.011279239319264889,0.8695651888847351,0.20418263971805573
123,1.0,0.011006447486579418,0.8260869383811951,0.2186061590909958
124,1.0,0.011065071448683739,0.8695651888847351,0.19718223810195923
125,1.0,0.009222248569130898,0.9130434989929199,0.1920517385005951
126,1.0,0.010920874774456024,0.8695651888847351,0.19007666409015656
